ツモ,対応地形数,使用ミノ,未使用ミノ,テト譜
TOZLJIS,0,,,
OZISLTT,0,,,
TIJOTSZ,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB
LISJTZT,0,,,
TSLZOTI,0,,,
STZLOTJ,0,,,
OJLIZST,0,,,
SOZTTIJ,0,,,
LIOSTTJ,0,,,
LTZJSTO,0,,,
OTLZIST,0,,,
STTLJZI,0,,,
ILZSTJO,0,,,
LTSZOTI,0,,,
TOSIZLJ,0,,,
ZSTTIJO,2,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBzOegCK+AAAvhF3pBlnBNkBTqBGtBRvB
LZTSTIO,0,,,
LTSIJTO,0,,,
TSOIJTL,0,,,
ZOTLSIT,0,,,
ILOTTSZ,0,,,
ITZTOJS,2,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp+KxCKNBAAvhFZkB9nBTjBFlBupB3qB
TJSOLIT,0,,,
LTTIJSZ,0,,,
OTJILZS,0,,,
ITTJOZS,0,,,
TSZOIJL,0,,,
LTOSITJ,0,,,
JLITZTS,0,,,
LIZTSJT,0,,,
OJTSZLT,0,,,
ZTOISLT,0,,,
SLZIJTT,0,,,
JTIZLTS,0,,,
OSJTTLI,0,,,
ZSJTTOI,0,,,
ZJOSITT,0,,,
LTTOZIJ,0,,,
OTJLTZI,0,,,
SZLTTJO,0,,,
JTOSZLT,0,,,
JSTTILO,0,,,
OSTILTZ,0,,,
ITLSZOJ,0,,,
ZSTOLJT,0,,,
TLZOTJS,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBs+KxCKNBAAvhF6pB9nBTjBNlBOpB3qB
LSTJOIZ,0,,,
SOLTJIZ,0,,,
TILOSJZ,0,,,
TJTLSZO,0,,,
ZIOLJST,0,,,
STOILTJ,1,TTILJSO,,v115@ChB8GeB8IeB8AeB8FeD8JeXKYaAFLDmClcJSAVDEHB?EooRBToAVBUX9VC0/AAAvhF9nBTjBxkBKrBNpBGqB
SOTTZLJ,0,,,
TZLIOJS,0,,,
STOJZTL,0,,,
TOIJZTS,0,,,
IOJZSTL,0,,,
TOIZTSL,0,,,
OSZTILJ,0,,,
OLZTSIT,0,,,
IOZLSJT,0,,,
JIOSTZL,0,,,
JOIZTLS,0,,,
TSTLIJO,0,,,
SLZTTIO,0,,,
LTJOTSZ,0,,,
SOTZIJT,0,,,
OILJSTT,0,,,
JZTOTLS,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBq+KxCMNBAAvhFOpB9nBTjBNlB6pB3qB
ZTLIOJS,0,,,
LITZJSO,0,,,
ZILTTOJ,1,TTILJZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpCegCqOBAAvhFxuByuBlsBTpBGtBlqB
TIJZOST,0,,,
IZTTLOS,0,,,
SOTTILZ,0,,,
ZITJSOL,0,,,
LOJITTS,0,,,
TZTSIOJ,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB
OSZITLJ,0,,,
TSOJZLT,0,,,
TZJISOT,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBK+dgCzOBAAvhFWvBZkB9sBToBfqBlqB
TOJSLTZ,0,,,
TTZLSIJ,0,,,
ZOJILTS,0,,,
OJTSLTZ,0,,,
JTOSTLZ,2,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8Je2OYaAFLDmClcJSAVDEHB?EooRBKoAVB0+ytCsXBAAvhFtqB9nBTjB/kBalBUrB;v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBq+KxCsXBAAvhFOpB9nBTjBNlB6pBUrB
LTOIJTS,0,,,
ILJTZSO,0,,,
TSZITOJ,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB
ZOLTSTJ,0,,,
SZOLTTI,0,,,
TOLJISZ,0,,,
LTITSJZ,0,,,
OSTZITL,0,,,
SLZOJTT,0,,,
LJOSITZ,0,,,
LTSOIZT,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBs+CMC6OBAAvhFipB9nBToBxpBUrBlpB
STITOZL,2,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVB0+CMC6CBAAvhFlpB9nBToBxpBUrBipB;v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBpurgCzCBAAvhFxpB9nB0pBToB3lBipB
ZOLITJS,0,,,
TZJLOTI,0,,,
ZTJSOIT,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBK+dgCzOBAAvhFWvBZkB9sBToBfqBlqB
TTOLZIJ,0,,,
JOTILTZ,0,,,
TTSOZJL,0,,,
ZLTOISJ,0,,,
TOSJZIT,0,,,
OLIZSJT,0,,,
JSTLTOI,0,,,
JOILTTZ,0,,,
TTOSZLJ,0,,,
OZSITTJ,0,,,
OTIZLTJ,0,,,
OTIJTZS,0,,,
JLSOIZT,0,,,
OSLIZTJ,0,,,
JTZTISO,0,,,
OLJISTZ,0,,,
ZLSJTTI,0,,,
ITOLSTJ,0,,,
SITZLJT,0,,,
TOISZLT,0,,,
LIZTTOJ,0,,,
LIOJZST,0,,,
TIJTOLS,0,,,
LJTTOSZ,0,,,
OJZTTLI,0,,,
JZTTOIS,0,,,
TSOZIJL,0,,,
TTZJLOI,0,,,
OISJTZT,0,,,
LISOJZT,0,,,
ILOJTZT,0,,,
SJOTITL,0,,,
ZSTOLIJ,0,,,
SILZJTO,0,,,
JITLSOT,0,,,
JLTITZO,0,,,
TIJSZOL,0,,,
TZJOTSL,0,,,
SZTJITL,2,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVB0PltCsOBAAvhFVvBOpBxsB3lBCtBlpB
OISTTLZ,0,,,
LSJTOIZ,0,,,
JLTITSO,0,,,
JZOTTSL,0,,,
LOTZTSI,0,,,
TSLZTJI,0,,,
TJZSTLO,0,,,
ZTLTSOI,0,,,
LZTTSOJ,0,,,
JISTOTZ,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBK+dgCzOBAAvhFWvBZkB9sBToBfqBlqB
TOISTJL,0,,,
ZLTITJS,0,,,
TITLJSO,0,,,
OTZJSLT,0,,,
LZSTTJO,0,,,
OZSTTIL,0,,,
TOSJTIZ,0,,,
TTOSJLI,0,,,
LTSIJOT,0,,,
JOITSZL,0,,,
JTZITOS,0,,,
SIZTLTO,0,,,
TZTLOSI,0,,,
JTIZSTL,0,,,
OLTTJZI,0,,,
JTLOZTS,0,,,
ZIOTTSJ,0,,,
TJIOLZS,0,,,
JTTISZO,0,,,
JZOTSIT,0,,,
TTJIOLS,0,,,
OLZSTIT,0,,,
JOILTTS,0,,,
TZSTILJ,0,,,
SZLTIOT,0,,,
OSTTILZ,0,,,
TSJTOZL,0,,,
STJZOIT,0,,,
JSITZLT,0,,,
TIOLZTS,0,,,
OTSLJZT,0,,,
SIOTTJL,0,,,
ZIOTLSJ,0,,,
JOZSTIL,0,,,
TJIOZST,0,,,
SZITTLJ,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB
TSTILOZ,0,,,
IZTOJTS,0,,,
ITSLTJO,0,,,
ZLJTSTI,0,,,
ZSTLIOT,0,,,
TJSZIOT,0,,,
OTSTLJZ,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeTJYaAFLDmClcJSAVDEHB?EooRBPoAVBzOmPCsXBAAvhF3qBlnBFlBGoBikBUrB
ZLIOJST,0,,,
TSITOLZ,2,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOegCzCBAAvhFxuB1uB9sBTtB3qBipB;v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVB0+CMC6CBAAvhFlpB9nBToBxpBUrBipB
JOTITLS,0,,,
TOILJTZ,0,,,
OLISZTJ,0,,,
TTSLZJI,0,,,
IZJOLTT,0,,,
ZOSLTIT,0,,,
SOJLITT,0,,,
IOSZJTL,0,,,
ZLOJTTS,0,,,
OIJZTLS,0,,,
TLOTJSI,0,,,
LTIOJZS,0,,,
SOIJZLT,0,,,
ZLSIOTT,0,,,
ITTOJLS,0,,,
SJTZLIT,0,,,
ITOZTLJ,1,TTILJZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOmPCMHBAAvhFZkBtpB9nBuqBaqBTtB
JITOLTZ,0,,,
ZISLJTO,0,,,
ZSLTJOT,0,,,
TTJSOLI,0,,,
OSTLIJT,0,,,
OSTJTLZ,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeTJYaAFLDmClcJSAVDEHB?EooRBPoAVBzOmPCsXBAAvhF3qBlnBFlBGoBikBUrB
TTOSLJZ,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JetKYaAFLDmClcJSAVDEHB?EooRBUoAVBz+KWC6/AAAvhF3pB9nBTjBikBUrBmpB
JSLTOIT,0,,,
TTLJZSO,0,,,
TZLJOSI,1,TILJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBs+ytCK+AAAvhFipBlnBTqB/pBGtBRvB
OZLJTSI,0,,,
JTTLZSI,0,,,
OJTSLTI,0,,,
TLSZITO,0,,,
TZOSJLT,0,,,
TTIOZJL,0,,,
OZJTLTS,0,,,
OSLTIJZ,0,,,
ZJOLTTI,0,,,
SZIOLTT,0,,,
SLIZTTJ,0,,,
SLZIOTT,0,,,
TZJTLIO,0,,,
LTISTOZ,0,,,
OILSTZT,0,,,
LJSOZIT,0,,,
ILZTJOT,0,,,
OISTJZL,0,,,
STJOIZT,0,,,
OZTJSIT,0,,,
ZLTTIJO,0,,,
LTSJIZO,0,,,
ILZTJSO,0,,,
OJIZTLT,0,,,
LJSITTZ,0,,,
LTZOTJI,0,,,
ZSLOITT,0,,,
LSTIOZJ,0,,,
JZTOLIS,0,,,
SOILZTT,0,,,
OZJTTLI,0,,,
JZOTITS,0,,,
LJTSOIZ,0,,,
OJZSITL,0,,,
OTZJILS,0,,,
STJLITZ,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBseNPC6OBAAvhFipBlnBxpBGoBUrBlpB
TLZJITO,0,,,
TZJTSIL,0,,,
JSOTTIZ,0,,,
OZTJLIS,0,,,
TTSZJOI,0,,,
IZSOJTT,0,,,
TOZJLSI,0,,,
TIZTLOS,0,,,
SOTZLIJ,0,,,
OSTJLTZ,0,,,
ZTJISOT,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBK+dgCzOBAAvhFWvBZkB9sBToBfqBlqB
SZLTTIO,0,,,
ZOJLTST,0,,,
OSTLIZJ,0,,,
OTTZLJS,0,,,
OLJTTIS,0,,,
TOJIZTL,0,,,
ZSTILOJ,0,,,
ZIJLOTS,0,,,
IZTOJSL,0,,,
TSOIZJL,0,,,
ZIOTLJS,0,,,
IZSOJTL,0,,,
OLZTTJI,0,,,
ITLTSZO,0,,,
TJSITLZ,4,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVB0PltCsOBAAvhFVvBOpBxsB3lBCtBlpB;v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBKuTxCsXBAAvhFOpBxnB3gBVqBCoB0pB;v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVB0eNPC6CBAAvhFlpBlnBxpBGoBUrBipB
ISOTJLZ,0,,,
TSJIOLT,0,,,
TSZOTJI,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB
ZJTISTL,0,,,
OSTJZIT,0,,,
JOLTIST,0,,,
LIOSTTZ,0,,,
TJSLIZT,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBseNPC6OBAAvhFipBlnBxpBGoBUrBlpB
ITSZOJT,0,,,
TLTSOZI,0,,,
TSTIOZJ,0,,,
LJSITZT,0,,,
SJZLOIT,0,,,
OTSJLZT,0,,,
SZIOLTJ,0,,,
TJIOTLS,0,,,
ISTLOJZ,0,,,
OZIJTLS,0,,,
ZILOSJT,0,,,
TISZOJT,0,,,
JIZTLSO,0,,,
LTJSTZI,0,,,
SJZOLTT,0,,,
TTLSJOI,0,,,
TSILJOZ,0,,,
LSZTOTJ,0,,,
JLTSOIT,0,,,
ZTJOSLT,0,,,
TIOJZLT,0,,,
LIZOTSJ,0,,,
TOZJLIT,0,,,
JOSIZTL,0,,,
ITTZSJL,0,,,
ZJOTLST,0,,,
TOITLZS,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBM+dgCaNBAAvhFqpBZkB9sBToBUlB3qB
ZOJISTL,0,,,
ZSOTLJI,0,,,
JZLSITO,0,,,
IJTSOTZ,2,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBK+dgCzOBAAvhFWvBZkB9sBToBfqBlqB
LIZOSTT,0,,,
SJZTTLI,0,,,
JISLOTT,0,,,
ZTLITOS,0,,,
ZIJOTTS,0,,,
SZTOIJL,0,,,
SLTJZOI,0,,,
JTSTZOI,0,,,
OLZJTTI,0,,,
ILZJTST,0,,,
ZTTSLIO,0,,,
TZSITLJ,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB
LITSJTZ,0,,,
STTLZJI,0,,,
ZILTOJS,0,,,
SIJOTLZ,0,,,
OLTITZS,0,,,
TISZTJL,0,,,
TLISOZT,0,,,
OZTSIJL,0,,,
IJTOTLS,0,,,
TIZJLOS,0,,,
LOSTZJI,0,,,
SOTZJIL,0,,,
LOZTJSI,0,,,
LTOSIZJ,0,,,
OTLJSIT,0,,,
SZJOLTI,0,,,
JTSZOTI,0,,,
TJLIOTS,0,,,
ZOSITLJ,0,,,
TOZTSLI,0,,,
OJTTSIZ,0,,,
LOTIJSZ,0,,,
LOSTTZJ,0,,,
ISLJZOT,0,,,
LZTSTOI,0,,,
SITJTOZ,2,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp+TxCKHBAAvhFxuBlsB3lBNpBGoBzpB
JSLOTTI,0,,,
LISJZTO,0,,,
SIJLZTO,0,,,
ILTTZJS,0,,,
SLZJTTI,0,,,
TLSOTIZ,0,,,
TJLTOZS,0,,,
STTIOLJ,0,,,
TTLIJOS,0,,,
TZITSLJ,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB
TJOZLIS,0,,,
OLJZSIT,0,,,
JSOTLTI,0,,,
JTLZIOS,0,,,
TIOJSLT,0,,,
LJTSIZT,0,,,
JSTTLIO,0,,,
SZJLTOT,0,,,
LOTTSIJ,0,,,
IJSLOTZ,0,,,
IZJLTSO,0,,,
TJTLZSI,0,,,
ZLTOITS,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBs+CMCzOBAAvhFipB9nBToBxpB3qBlpB
ZLSOITT,0,,,
LZJITST,0,,,
TLIOTSJ,0,,,
ITLJZST,0,,,
ILOJTZS,0,,,
TZIJLSO,0,,,
JIZSOTL,0,,,
ZOSTTIL,0,,,
SJTLOZI,0,,,
STIJTLZ,4,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVB0PltCsOBAAvhFVvBOpBxsB3lBCtBlpB;v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBKuTxCsXBAAvhFOpBxnB3gBVqBCoB0pB;v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVB0eNPC6CBAAvhFlpBlnBxpBGoBUrBipB
TTLZJIO,0,,,
TITZLSJ,0,,,
TZTOLJI,0,,,
ZLSTTJI,0,,,
TSJILZO,1,TILJSZO,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBUe/VCaHBAAvhFlnBxkBGjBypBUrBTpB
TLJTSZO,0,,,
TLOTZSI,0,,,
LTSJIZT,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBseNPC6OBAAvhFipBlnBxpBGoBUrBlpB
OZLSTTI,0,,,
ITOJZLS,0,,,
TZJSLTI,0,,,
ZJLOSTI,0,,,
ISLJTTO,0,,,
JTLSOZI,0,,,
JSTZLIO,0,,,
TZTSOLI,0,,,
TZITSLO,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOegCzCBAAvhFxuB1uB9sBTtB3qBipB
ZITTJOS,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB
TOIZTJL,1,TTILJZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOmPCMHBAAvhFZkBtpB9nBuqBaqBTtB
OZITTJL,0,,,
ZLJTOST,0,,,
IZSOLJT,0,,,
ZSLTOJI,0,,,
LSZJOTI,0,,,
TJSZLTI,0,,,
JSLIZOT,0,,,
SLIOJTT,0,,,
JZOLSTT,0,,,
OLJITZT,0,,,
ILTTOZS,0,,,
OIJTTSL,0,,,
JZTSTOI,0,,,
OZTLSJI,0,,,
JLZSIOT,0,,,
OLJIZST,0,,,
TOZTJSL,0,,,
ISTLZOT,0,,,
STJOILT,0,,,
LJOITZS,0,,,
TOIZJLT,0,,,
JSLOTZI,0,,,
OISJTTZ,0,,,
TZTLIJS,0,,,
TJSZLOI,0,,,
ILTJZTO,0,,,
LIZSJTT,0,,,
OTJZSIT,0,,,
TJLTIZS,0,,,
OTLIZTS,0,,,
JZOITLS,0,,,
TOLJITS,0,,,
TTZLOIS,0,,,
IZTSOTJ,0,,,
TSTZOJL,0,,,
JTISTLO,0,,,
TTZJOSL,0,,,
TZILSTJ,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOstCqOBAAvhFxuBlsBKpBfqBGtBlqB
JTLOTIS,0,,,
ITLZSJT,0,,,
ZJOSLTI,0,,,
JSTZILO,0,,,
TJSLIOZ,0,,,
SZLTIJT,0,,,
LZJTSTI,0,,,
TISJLTO,0,,,
JITZTSO,0,,,
LOZSITJ,0,,,
SJTOZTI,0,,,
ZSTOTJL,2,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBUH+tCqCBAAvhFVvBTkBlnB3lBGoBipB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBz+KxCqCBAAvhF3pB9nBTjBNkBuqBaqB
ITLJZOT,0,,,
JILOSZT,0,,,
ZLTITJO,0,,,
IOZSLTJ,0,,,
OJTISTZ,0,,,
SZTTLOJ,0,,,
TIJSOLT,1,TTILJSO,,v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBKdFgCsOBAAvhF2uBXqBxsBTkBCtBlqB
OZITJLT,0,,,
IOTZTLS,0,,,
OTTSLJZ,0,,,
TZSTOIJ,3,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBzOegCK+AAAvhF3pBlnBNkBTqBGtBRvB
JZIOSTT,0,,,
TSOLTJZ,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8Je3KYaAFLDmClcJSAVDEHB?EooRBToAVBs+KxCqXBAAvhF6pB9nBTjBNlBOpBUrB
TSLJZTO,0,,,
TZTSIJO,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB
JSILTOT,0,,,
OTSTILZ,0,,,
STLOTJI,0,,,
IOTTJLZ,0,,,
TJOSLIT,0,,,
TZTJSOL,1,TTLJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBUH+tCqCBAAvhFVvBTkBlnB3lBGoBipB
TTJILSO,0,,,
TTJOLIZ,0,,,
ITJZSLT,0,,,
OIJSZTT,0,,,
ILJTOTS,0,,,
JZTLSTO,0,,,
JTSITOL,0,,,
ZTLITOJ,0,,,
TIZSLOT,0,,,
ZTITLOS,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOegCzCBAAvhFxuB1uB9sBTtB3qBipB
LTSZOIJ,0,,,
SLTOZJT,0,,,
JIOLTTZ,0,,,
STTJZOI,0,,,
TIOLJTZ,0,,,
ISLJZTT,0,,,
TLJTSOI,0,,,
TIOLZST,0,,,
ZTOLSIJ,0,,,
JLSTOIZ,0,,,
JITZLTS,0,,,
TLTZSJI,0,,,
ILSOTJT,0,,,
LZOITST,0,,,
OZITLSJ,0,,,
TLTISOZ,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBM+dgCzXBAAvhFqpBZkB9sBToB3lBUqB
LSZIJTO,0,,,
ILOZJST,0,,,
JTISTOL,0,,,
SJLOTTI,0,,,
ZLSTJTO,0,,,
JZISTOT,0,,,
TLZSITJ,0,,,
SJTLTOZ,0,,,
LTTOJSI,0,,,
TLZSTOI,0,,,
OTISJZL,0,,,
TSIZLOJ,0,,,
JOTZLTI,0,,,
JLOTTZI,0,,,
ZISTJOT,1,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB
OZSLTTJ,0,,,
TITLSJO,0,,,
LTZSTOJ,0,,,
TSOTZIJ,0,,,
SOIZLTT,0,,,
SJTZOIL,0,,,
LISJOTZ,0,,,
ZTISTOL,1,TTILSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpOegCzCBAAvhFxuB1uB9sBTtB3qBipB
STLZTJI,0,,,
TIZJTOL,0,,,
OSLZJTI,0,,,
OILTJST,0,,,
ZSLTJIO,0,,,
ITJZTOL,0,,,
OSTTLZJ,0,,,
TZSLIOT,0,,,
TZJOSTL,0,,,
ILJSOTZ,0,,,
TZOSJLI,0,,,
SOZTTLJ,0,,,
ZOLITTJ,0,,,
ZTLOTJI,0,,,
LIJZTST,0,,,
TTJSOZL,0,,,
SOLIZJT,0,,,
TSIZTOL,0,,,
OLTTJSZ,0,,,
TJOIZST,0,,,
LJTSTOI,0,,,
ITTZLJO,0,,,
ILTZJTS,0,,,
STILJZT,0,,,
TOTZJIS,0,,,
TSIJLOT,0,,,
SIJZTOL,0,,,
TISZJLT,0,,,
TTLJSIZ,1,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeVQYaAFLDmClcJSAVDEHB?EooRBUoAVBM+9tCqXBAAvhFqpBZkBlsB3lBGoBUqB
ZITJSLT,2,TTILJSZ,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBpO+tCqCBAAvhFxuB1uBlsB3qBGtBipB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVB0PltCsOBAAvhFVvBOpBxsB3lBCtBlpB
JZTSITL,0,,,
ZTJLTOS,0,,,
ZOTLISJ,0,,,
LJZOTST,0,,,
LISOZTJ,0,,,
TOZSTIJ,2,TTIJSZO,,v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBU+dgCz/AAAvhFVvBZkB9sBToB3lBupB;v115@ChB8GeB8IeB8AeB8FeD8JeULYaAFLDmClcJSAVDEHB?EooRBaoAVBp/dgCzOBAAvhFxuB2uB9sBTtB3qBlpB
LIOTSZJ,0,,,
ISLTOJT,0,,,
TOLSJTI,0,,,
SZLOIJT,0,,,
OTZLSJT,0,,,
IOZTJTL,0,,,
JOZTTLI,0,,,
